company_name,company_code,question,answer,ask_date
东方财富,[300059],"这段话中没有出现指代东方财富的命名实体，无需替换。同时，这段话也没有打招呼和寒暄的语句，已是最简形式：

在金融领域，妙想比ChatGPT好是对比最新版的吗？",妙想金融大模型作为金融行业的垂直大模型，其核心在于对金融场景的垂直能力的深入关注。,2024-1-12
东方财富,[300059],东方财富近期出现的拆价大宗交易是什么情况？,公司注意到市场投资者进行的大宗交易。,2024-1-12
东方财富,[300059],"抱歉，您提供的文本中并没有出现指代东方财富的命名实体。如果原始文本中含有对东方财富的指代，您可以提供一下，我会根据您的要求进行替换并去掉打招呼、寒暄的语句。

对于这段话：“剩余的5亿还回购吗？”本身就是一句简洁的询问，并不包含打招呼或寒暄内容，也不涉及对东方财富的指代，所以无需进行替换和删除。",公司后续将结合市场等情况，在回购期限内继续实施本次股份回购方案。,2024-1-12
东方财富,[300059],请问东方财富截止2024年1月11日股东人数有多少？,公司在定期报告中披露公司季度末、半年度末以及年度末的股东人数。,2024-1-12
东方财富,[300059],请问，东方财富的金融大模型何时开始内测？谢谢。,东方财富自主研发的妙想金融大模型已于近日开启内测。,2024-1-12
东方财富,[300059],请问，东方财富是如何参与OpenFinData的，数据资产入表对东方财富业绩有何影响？谢谢。,上海人工智能实验室联合东方财富推出了开源金融评测数据集OpenFinData，旨在为行业研究和模型评测提供标准和手段。,2024-1-12
东方财富,[300059],请问，东方财富备案的金融大模型的正式名称是什么？谢谢。,妙想金融大模型是东方财富推出的金融行业大语言模型，目标是成为用户随需而用的金融百科全书和专业投资者提升研究效率的重要工具，为金融场景用户提供贴心服务。,2024-1-12
东方财富,[300059],请问，同花顺大模型产品已经开放内测，东方财富在人工智能领域处处落后竞争对手准备如何应对？,妙想金融大模型是东方财富打造的金融行业大语言模型，目前正处于内测阶段。,2024-1-12
东方财富,[300059],请问东方财富有数据要素x概念吗？,Choice数据旗下拥有 Choice金融终端、Choice数据API、Choice数据APP和Choice数据库等产品，专注于通过加工数据要素为客户提供信息服务。,2024-1-12
东方财富,[300059],请问东方财富大模型的进度是怎么样的？何时可以运用起来？会有什么突破？,东方财富自主研发的妙想金融大模型已于近日进入内测阶段。,2024-1-12
东方财富,[300059],东方财富现在的大模型什么时候上线?,东方财富自主研发的妙想金融大模型已于近日进入内测阶段。,2024-1-12
东方财富,[300059],请问东方财富：1、预计贵公司AI大模型何时能推广使用？2、请介绍一下东方财富AI大模型的情况。3、东方财富目前的研发方向是什么？,公司聚焦金融科技创新，目前正按照主管部门相关要求推进金融领域大模型的备案工作。公司坚持以用户需求为中心，持续增加研发投入，特别是在自然语言处理、图像识别、AIGC等领域取得较大进展，不断提升科技赋能水平，以满足用户需求并优化一站式互联网财富管理生态圈。,2023-12-27
东方财富,[300059],东方财富网站个股K线显示分时图，经常出现错误，出现前几日的K线。建议东方财富排查修复。,投资者：您的反馈已转达相关部门。建议您通过投资者热线021-54660526或董秘邮箱dongmi@eastmoney.com留下联系方式，公司会安排相关工作人员及时联系您，以便进一步了解、核实您反馈的问题。,2023-12-27
东方财富,[300059],请问，数据资产入表对东方财富未来经营业绩的影响？谢谢。,公司将会按照会计准则的相关规定编制财务报表。,2023-12-27
东方财富,[300059],"东方财富董秘，关于以下问题请回答：

1、国家鼓励支持头部券商发展，东方财富有何规划？
2、在金融强国的战略背景下，东方财富如何积极参与？
3、面对国内低迷的市场行情，东方财富如何化解与应对，并从中寻找机遇？
4、鉴于国外行情火爆的情况，东方财富是否有拓展业务或相关计划？
5、东方财富是否有与其他国外投行或公司合作的计划，以进一步强化和发展公司？",公司积极融入资本市场高质量发展大局，将深耕主业、做精专业，不断提升产品体验与服务水平，致力于建设更加完善的互联网财富管理生态圈。如有需披露的信息，公司将及时履行信息披露义务。,2023-12-27
东方财富,[300059],东方财富董秘：1、公司5-10亿增持展示东方财富的责任与担当，是否有计划鼓励东方财富的董高参与监督增持？2、东方财富董事长夫人21亿购入万达，是否看好东方财富股票并参与增持？3、东方财富非公开向特定对象发债250亿，是否有合适对象积极参与？4、东方财富如何加强市值管理，切实体现公司价值回归？,公司始终围绕整体战略目标，坚持以用户需求为中心，致力于为用户创造更多价值，专注于主业、做精专业，持续提升产品体验与服务水平，构建更加完善的财富管理生态圈。子公司东方财富证券的公司债券发行方案最终能否通过相关部门审核或核准存在不确定性。,2023-12-27
东方财富,[300059],东方财富公告显示，公司计划向“专业投资者”发行债券250亿，目前是否已有确定的募资对象？能否确保顺利完成发债？利率水平如何？预计此次发债将对东方财富的发展带来何种影响？,本次子公司东方财富证券相关公司债券发行方案最终能否获得相关部门审核通过或核准尚存在不确定性。详情敬请查阅2023年12月16日披露的相关公告。,2023-12-27
东方财富,[300059],东方财富最近持续在进行折价20%的大宗交易，原因是什么？,公司已关注到市场投资者进行的大宗交易。,2023-12-27
东方财富,[300059],"东方财富董秘，关于以下问题的答复如下：

1、公司AI大模型备案的最新进展如何？
2、公司向特定对象发行债券募集250亿的目的和意义是什么？
3、面对国家提出的金融强国战略，公司在其中如何自我定位？
4、公司计划进行的5--10亿元回购以展示自信、责任与担当，该计划是否仍在进行中？
5、公司是否有引入优势资源的相关计划？
6、公司在提升自身实力并向头部券商进军方面有何策略？
7、公司的核心竞争力体现在哪些方面？",公司围绕整体战略目标，坚持以用户需求为中心，致力于为用户创造更多价值，持续增强核心业务能力，并推进和完善互联网财富管理生态圈建设，不断优化用户体验，提升公司整体服务能力和水平。目前，公司自研金融领域大模型正按照主管部门要求进行大模型备案工作。子公司东方财富证券发行公司债券的申请，目的在于拓宽融资渠道、优化债务结构、降低财务成本，以促进证券业务的稳步健康发展。关于公司相关股票回购的最新进展，已在深圳证券交易所网站以及符合中国证监会规定条件的信息披露媒体上进行了披露。,2023-12-27
东方财富,[300059],请问，东方财富研发的金融大模型产品是否已经完成备案？何时能够推出？谢谢。,公司聚焦金融科技创新，持续加大AI研发技术投入，目前正按照主管部门相关要求推进金融领域大模型的备案工作。,2023-12-27
东方财富,[300059],"这段话没有涉及到东方财富的指代，无需替换。同时，该段话也没有打招呼、寒暄的语句，已直接给出问题：

大模型备案什么时候可以发行",公司自研金融领域大模型目前正按照主管部门相关要求推进大模型备案工作。,2023-12-27
东方财富,[300059],请问东方财富最新的股东人数是多少？,公司会在定期报告中披露季度末、半年度末以及年度末的股东人数。,2023-12-27
东方财富,[300059],东方财富：证监会关于新的基金交易佣金份额调整，对公司是利好还是利空？,公司会紧密跟踪行业政策变化，立足自身战略定位，以用户需求为中心，不断推进和完善互联网财富管理生态圈建设，持续提升用户体验，积极探索精细化、差异化、专业化发展之路，为用户提供稳定高效优质的服务，努力实现可持续健康发展。,2023-12-27
东方财富,[300059],请问，东方财富研发的金融大模型是否已经正式命名？谢谢。,公司自研金融领域大模型正按照主管部门相关要求推进备案工作。公司会持续优化产品与服务，不断进行自我更新迭代，保持产品及服务的生命力和竞争力，致力于构建和完善人与财富的金融生态圈，为用户创造更多价值。,2023-12-27
东方财富,[300059],请问东方财富是否真的重视人工智能的行业发展，面对金融大模型研发进度明显落后于友商的现实，东方财富有何对策？谢谢！,公司目前正在重点推进金融领域大模型的研发和应用，将积极拥抱AI，持续提升AI技术能力，旨在通过强大金融科技能力为用户创造价值。,2023-12-27
东方财富,[300059],请问东方财富备案的金融大模型名称是什么？谢谢。,公司自研金融领域大模型目前正按照主管部门相关要求推进大模型备案工作。,2023-12-27
东方财富,[300059],请问东方财富大模型产品是否完成备案？东方财富计划何时推出？谢谢。,公司聚焦金融科技创新，持续加大AI研发技术投入。目前，公司自研的金融领域大模型正按照主管部门相关要求推进大模型备案工作。,2023-12-27
东方财富,[300059],我想问一个问题，东方财富今年的分红情况，请回答。,公司会综合考虑2023年度业绩及未来发展规划等因素，制定2023年度权益分派预案。,2023-12-27
东方财富,[300059],东方财富是否在北交所上有所布局？,目前公司终端产品已全面支持查看北交所行情。,2023-12-27
东方财富,[300059],新下载的东方财富电脑版界面不太美观，对眼睛也不太友好，特别是集合竞价图设计得像粗糙游戏界面一样，令人感到不适。这可能是其不受用户青睐的原因之一。在此无法直接向东方财富（601519）提出建议，请帮忙转达他们需要改进界面体验的诉求，谢谢。,投资者：您可登录上交所e互动平台与对方进行沟通。,2023-12-27
东方财富,[300059],请问一下，“代理买卖证券款”是受到绝对限制的吗？东方财富公司有权将其买入活期理财吗？,“代理买卖证券款”期末余额反映企业接受客户存放的代理买卖证券资金，该资金不得用于其他用途。,2023-12-27
东方财富,[300059],请问东方财富公司回购了多少了？,"截至2023年11月30日，公司已累计回购股份32,427,848股，占公司总股本的0.20%，已使用资金总额为49,571.15万元（不含交易费用）。",2023-12-27
东方财富,[300059],请问东方财富，贵公司金融领域大模型研发进展情况如何？谢谢。,公司聚焦金融科技创新，持续加大AI研发技术投入，目前正按照主管部门相关要求推进金融领域大模型的备案工作。,2023-12-27
东方财富,[300059],东方财富属于一流的互联网金融公司，是否有进一步扩大企业营业范围、增加收购并购的计划，以实现做大做强、再创辉煌的目标？,如有需要披露的信息，公司将及时履行信息披露义务。,2023-11-21
东方财富,[300059],请问东方财富截止11月15日股东人数是多少？,公司在定期报告中披露季度末、半年度末及年度末的股东人数，敬请留意。,2023-11-21
东方财富,[300059],东方财富在大模型或者算力方面的举措进展如何？,公司聚焦金融科技创新，持续加大AI研发技术投入。目前，公司自研的金融领域大模型正按照主管部门相关要求推进大模型备案工作。,2023-11-21
东方财富,[300059],请问东方财富公司大模型是否已经完成备案？谢谢。,"去掉打招呼、寒暄的语句后：

公司将进一步推进大数据、人工智能等技术创新成果的转化，致力于为用户提供优质的数智化服务体验。当前，大模型备案工作正在有序推进中。",2023-11-21
东方财富,[300059],听说东方财富准备收购中信证券，请问什么时候收购。,投资者：公司不存在您提及的收购计划。,2023-11-21
东方财富,[300059],中央金融工作会议精神指示要建设金融强国的目标，作为民营金融机构的东方财富如何贯彻落实？有没有相关举措？此外，证监会鼓励头部券商并购重组打造一流投行，东方财富作为头部券商，是否有相关计划？,公司积极融入资本市场高质量发展大局，将深耕主业、做精专业，不断提升产品体验与服务水平，并致力于建设更加完善的互联网财富管理生态圈。如有需要披露的信息，公司将及时履行信息披露义务。,2023-11-21
东方财富,[300059],东方财富在证券行业力争龙头标杆，有打算收购中天证券今后在东北地区做领头羊。,截至目前，公司没有该收购计划。,2023-11-21
东方财富,[300059],证监会鼓励券商并购重组，东方财富缺少承销业务，是否考虑并购有承销业务的证券公司？,公司子公司东方财富证券具有证券承销与保荐业务资格。,2023-11-21
东方财富,[300059],东方财富在响应国家金融强国号召，做大做强上有什么优势，有什么计划？,公司积极融入资本市场高质量发展大局，深耕主业、做精专业，不断提升产品体验与服务水平，建设更加完善的互联网财富管理生态圈。同时，公司将加快推进大数据、人工智能等技术创新成果的转化，为用户提供优质的数智化服务体验，积极赋能金融科技生态业务链，助力公司高质量发展。,2023-11-21
东方财富,[300059],东方财富是否会响应证监会“构建航母级券商”号召？东方财富有无成为一流投资银行的计划？如有请详述。,公司积极融入资本市场高质量发展大局，深耕主业、做精专业，不断提升产品体验与服务水平，致力于建设更加完善的互联网财富管理生态圈。,2023-11-21
东方财富,[300059],请问东方财富2022年和2021年氧化铝产量和产能分别是多少？,公司没有您提及的业务，感谢关注。,2023-10-27
东方财富,[300059],东方财富为什么还不进行回购股票？,"截至目前，公司已累计回购股份8,634,701股，占公司总股本的0.05%，已使用资金总额13,125.76万元（不含交易费用）。",2023-10-27
东方财富,[300059],请问首次已回购的金额是东方财富的7亿还是7千多万啊，希望能得到回答。,"2023年9月19日，公司首次通过回购专用证券账户以集中竞价交易方式回购公司股份，首次回购股份数量为5,000,071股，成交金额为7,676.36万元（不含交易费用）。",2023-10-27
东方财富,[300059],东方财富作为最大平台，对于启迪环境000826，请增加国企改革概念，其他几个平台已添加此概念，东方财富不应落后。请转达至其他相关部门进行添加，谢谢。,投资者：您的建议已转达相关部门。您可以通过以下途径向我们提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面进行操作。,2023-9-28
东方财富,[300059],请问东方财富三四季度的业绩增长点在哪里？,公司积极推进和实施整体战略，坚持以用户需求为中心，强化技术和产品研发创新，不断拓展和完善财富管理生态圈，进一步加强综合服务能力、质量和水平，持续提升用户体验。,2023-9-28
东方财富,[300059],东方财富高调宣布将用5至10个亿在22元前回购本公司股票，但为何迟迟未见其买入自家股票？效率体现在何处？相比之下，海通证券虽然比东方财富晚宣布回购，却已实施回购多日。,公司相关股票回购进展情况，已在深圳证券交易所网站和符合中国证监会规定条件的信息披露媒体进行了披露。,2023-9-28
东方财富,[300059],"1、东方财富8月31日公告称计划5-10亿元回购公司股票，目前的进展如何？还是认为公司股价未达到回购的下限标准？

2、在注册制全面推行以及国家各项政策大力支持资本市场发展的背景下，中央政治局7月份会议提出“要活跃资本市场、提高投资者信心”，东方财富将如何融入新经济形势的发展？又将如何进一步提升公司业绩以回报投资者？

3、东方财富2023年度的目标及发展方向是什么？公司将采取何种策略实现估值的合理回归？",公司相关股票回购进展情况，已在深圳证券交易所网站和符合中国证监会规定条件的信息披露媒体进行了披露。我们将积极融入资本市场高质量发展大局，深耕主业、做精专业，不断提升产品体验与服务水平，建设更加完善的财富管理生态圈。同时，我们将把握新一轮科技革命和产业革命的热潮，加快自主研发和创新应用金融垂直大模型，推动财富管理服务的体系化智能化升级。,2023-9-28
东方财富,[300059],东方财富，您好，请问301390经纬股份涉及华为概念和杭州亚运会概念，在贵公司App的相关板块中为何未能查找到？大智慧同花顺均有收录。,投资者：您的建议已转达相关部门。您可以通过以下途径提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面进行操作。,2023-9-15
东方财富,[300059],请问东方财富是否有发布过对皇氏集团的评级？这个评级是基于客观收集材料？,东方财富证券于2023年7月发布皇氏集团深度报告并给予评级。,2023-9-15
东方财富,[300059],东方财富，您好。请问东方财富回购为什么还未开始？东方财富一直以来都被视为高效与速度的代名词。然而在进行回购事宜上为何显得如此拖沓，将近半个月过去了还未见动静呢？,如有需要披露的信息，公司将及时履行信息披露义务。,2023-9-8
东方财富,[300059],东方财富经常对其他上市公司进行分析推荐，请东方财富也自我点评一下，以便投资者更深入地了解东方财富的实际情况。另外，东方财富的回购是否已经开始？是不是正在等待合适的价位进行操作？,如有需要披露的信息，公司将及时履行信息披露义务。,2023-9-8
东方财富,[300059],尊敬的董秘，您好，请问能否将地铁设计加入东方财富的海绵城市板块？,投资者：您的建议已转达相关部门。您可以通过以下途径向我们提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面进行操作。,2023-9-8
东方财富,[300059],请问东方财富Choice数据是否属于数据要素？请解释一下东方财富Choice互联网数据运营详情！谢谢！,"去掉打招呼、寒暄语句后：

Choice数据旗下拥有 Choice金融终端、Choice数据API、Choice数据APP和Choice数据库等产品，致力于通过加工数据要素为客户提供信息服务。",2023-9-8
东方财富,[300059],东方财富，您好，请问贵公司东方财富软件何时能够推出手机版k线指标编写功能，并实现电脑同步指标的智能化？,投资者：您的建议已转达相关部门。公司始终坚持以用户需求为中心，不断提升科技赋能水平，满足用户需求，增强用户体验和黏性，持续优化完善一站式互联网财富管理生态圈。,2023-9-8
东方财富,[300059],东方财富董秘，公司最新的股东人数是多少？,公司会在定期报告中披露季度末、半年度末以及年度末的股东人数，请关注。,2023-9-8
东方财富,[300059],东方财富的天天基金盈利能力是否有改善？,公司半年度相关经营情况已在半年度报告中进行了披露，敬请查阅。,2023-8-11
东方财富,[300059],东方财富，有一个关于产品的建议，请考虑。建议在东方财富网股吧中引入账户资产显示功能，具体是在股吧用户的用户名后显示该用户在东方财富证券股票账户中股票资产的金额，并给予客户一定的等级评定（类似于王者荣耀的段位排序）。这一功能对于有凸显自身实力、争夺话语权等需求的用户应具有吸引力，一方面能吸引更多人到东方财富开户，另一方面会吸引用户将更多的资金放入东方财富账户，有利于公司提升市场份额，请考虑。,公司始终坚持以用户需求为中心，将持续提升科技赋能水平，满足用户需求，增强用户体验和黏性，优化完善一站式互联网财富管理生态圈。,2023-8-11
东方财富,[300059],东方财富在AI上目前的产品矩阵包括哪些？东方财富是否在布局大模型？,公司坚持以用户需求为中心，致力于为用户创造更多价值。我们持续完善数据智能分析、智能风控等平台建设，提升数字化运营能力。同时，不断优化智能客服、智能推荐、智能选股、智能投资助手、智能投顾、智能交易等功能，以提升产品竞争力和用户体验。公司积极拥抱AI技术，着力提升AI技术能力，并重点加强金融领域大模型建设，通过强大的金融科技能力为用户创造价值。,2023-8-11
东方财富,[300059],请问东方财富什么时候下调印花税？,投资者：证券交易印花税税率依据《中华人民共和国印花税法》相关规定执行，如有变化，公司将根据相关政策进行相应调整。,2023-8-11
东方财富,[300059],请问东方财富第二季度的自营业务相比第一季度如何，东方财富对今年业绩的预期如何？,公司《2023年半年度报告》已披露，请留意。,2023-8-11
东方财富,[300059],东方财富，请为天津普林增加汽车零部件概念，其他几个平台已经完成添加。作为龙头的东方财富不应落后。天津普林（002134.SZ）在7月19日的投资者互动平台上表示，公司生产的PCB部分应用于汽车产业链。,投资者：您的建议已转达相关部门。您可以通过以下途径提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面进行操作。,2023-7-21
东方财富,[300059],请问东方财富公募基金降费对公司影响如何？有什么途径提升东方财富在市场中的占有率？,公司将进一步加大资源投入，加强数字化、智能化运营建设，充分发挥自身专业化、数字化优势，不断提升产品功能和服务体验，夯实用户规模基础，巩固和强化行业领先地位，推进业务持续发展。,2023-7-21
东方财富,[300059],请求为三变科技增加储能概念，其他数个平台已添加。东方财富不应落后。感谢董秘，辛苦了。,投资者：您的建议已转达相关部门。您可以通过以下途径提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作。,2023-7-21
东方财富,[300059],东方财富实控人妻子大举买入万达电影股并成为第二大股东，东方财富是否计划进军影视行业？东方财富是否有发行股票并购万达电影的计划？东方财富如何平衡影视和互联网金融之间的关系？,系股东个人自主投资行为。,2023-7-21
东方财富,[300059],请问东方财富董事长其实先生的夫人陆丽丽女士入股万达电影对东方财富经营有何影响？东方财富是否有就此进军影视娱乐行业的打算？,系股东个人自主投资行为。,2023-7-21
东方财富,[300059],东方财富根据国务院新闻办公室网站发布的消息，全国微博账号已突破13亿，目前已有3.7万个媒体机构账号。请问东方财富采取了哪些具体措施来保障媒体的公信力和影响力，在互联网平台营造理性、平和的话语环境？,公司将继续在监管机构的领导下，坚持为中小投资者服务的初心，持续发挥公众信息传递的桥梁作用，深入推动投资者教育活动，积极承担传播正能量、保护投资者权益以及构建和谐社会的责任。,2023-7-21
东方财富,[300059],东方财富公司在大模型产品有新的进展吗？,公司持续关注并投入人工智能相关能力建设与应用落地，同时也在积极探索大模型在各金融场景的应用。,2023-7-21
东方财富,[300059],近日，证监会启动了公募基金费率改革。其中提到降低托管费率、降低公募基金证券交易佣金费率以及规范公募基金销售环节收费。请问这些改革是否会对东方财富证券和天天基金（两者均属于东方财富）的业绩产生不利影响？东方财富面对改革有何应对措施？,公司会紧密跟踪行业政策变化，立足自身战略定位，以用户需求为中心，不断推进和完善互联网财富管理生态圈建设，持续提升用户体验，巩固和增强用户规模优势，努力实现公司的可持续健康发展。,2023-7-21
东方财富,[300059],东方财富有去智能大会参展或者观摩交流吗？,公司高度重视研发工作，紧密跟踪前沿技术。,2023-7-21
东方财富,[300059],上海人工智能大会，东方财富有派出人员进行参展吗？或者现场观摩学习技术交流，借鉴经验集思广益以方便给自家产品取长补短。,公司高度重视研发工作，紧密跟踪前沿技术。,2023-7-21
东方财富,[300059],东方财富随着公司扩张进入瓶颈期，东方财富是否考虑提高分红以提振股东信心？东方财富上市以来，基本维持每年一分红，但分红总额较小，与东方财富作为互联网券商龙头地位不相匹配，建议东方财富考虑增加中期分红。,公司着眼于长远和可持续发展，综合考虑经营情况、发展目标、股东要求与意愿等因素，在充分顾及中小股东利益并给予投资者合理回报的基础上，建立了对投资者持续、稳定、科学的回报规划与机制。同时，我们乐于接纳您的建议。,2023-7-21
东方财富,[300059],东方财富，请为满坤科技增加无人驾驶概念，其他几个软件平台已添加了，作为最大的平台，东方财富尚未添加此概念。根据满坤科技在互动平台的表述，汽车电子是该公司市场战略布局的重点领域，其PCB产品广泛应用于汽车无人驾驶等多个领域。,投资者：您的建议已转达相关部门。您可以通过以下途径提供建议：APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面进行操作。,2023-7-21
东方财富,[300059],请问东方财富公司在AI技术研发方面有增加投入吗？,公司持续关注并投入人工智能相关能力建设与应用落地。,2023-7-21
东方财富,[300059],东方财富现在有多少股东？,公司会在定期报告中披露季度末、半年度末以及年度末的股东人数，请留意。,2023-7-21
东方财富,[300059],东方财富基于已沉淀的AI技术能力，正在探索大模型研发及其在各金融场景的应用，包括且不限于在智能问答、智能投研、内容生产辅助等方向。该公司将不断加强AI能力建设，持续优化用户体验，提升东方财富整体服务能力。众所周知，AI技术对终端服务器的算力要求很高，请问东方财富是否已经储备了更高算力的光模块服务器？敬请及时回复，感谢！,公司持续关注并投入人工智能相关能力建设与应用落地。,2023-7-21
东方财富,[300059],请问东方财富etf相关业务增量如何，未来如何扩展？,截止目前，东财基金已发行3只ETF产品，分别是新能源车龙头ETF（159637）、创新药ETF沪港深（159622）、证券ETF东财（159692）。公司将持续精选优质指数标的，推出具有长期投资价值的ETF产品，并通过专业化的运营确保基金管理质量。,2023-7-21
东方财富,[300059],东方财富目前股东人数多少？,公司在定期报告中披露公司季度末、半年度末以及年度末的股东人数，敬请留意。,2023-7-21
东方财富,[300059],请问东方财富研发的数据大模型产品何时公布？谢谢。,公司致力于通过金融科技为用户创造更多价值，基于已沉淀的AI技术能力，正在探索大模型研发及其在各金融场景的应用，如智能问答、智能投研、内容生产辅助等领域。公司将不断加强AI能力建设，持续优化用户体验，提升整体服务能力。,2023-6-30
东方财富,[300059],请问东方财富是否投入资金研发行业AI大模型？谢谢。,公司持续关注并投入人工智能相关能力建设与应用落地，同时也在积极探索大模型在各金融场景的应用。,2023-6-30
东方财富,[300059],东方财富的高增长是不是不复存在了？,公司所提供的一站式互联网财富管理服务，与资本市场的景气度具有较高的相关性。,2023-6-30
东方财富,[300059],目前东方财富持有多少同花顺股票？,截至目前，除东方财富证券及其子公司依照相关监管规定开展金融类业务外，公司及其他子公司未进行二级市场股票投资。,2023-6-30
东方财富,[300059],东方财富开发了基于多源数据的城市轨道交通智慧规划平台，采用时空大数据分析技术与智能规划算法相结合。请加入相关板块。,投资者：您的建议已转达相关部门。您可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作向我们提供建议。,2023-6-21
东方财富,[300059],东方财富开发了基于多源数据的城市轨道交通智慧规划平台，该平台采用时空大数据分析技术，并结合智能规划算法。请添加关于时空大数据的详细信息。,投资者：您的建议已转达相关部门。您可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作向我们提供建议。,2023-6-21
东方财富,[300059],东方财富，请为柯力传感添加机器视觉概念，东方财富等其他交易软件已添加此概念。子公司柯轩智能自主生产的3D机器视觉和深度AI学习系统，是富有挑战性的交叉技术前沿机器人学科和研究领域。,投资者：您的建议已转达相关部门。您可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作向我们提供建议。,2023-6-21
东方财富,[300059],请问东方财富的问答式智能选股平台入口在哪？普通投资者如何进入东方财富的该平台？,东方财富致力于通过金融科技能力为用户创造价值，将持续关注并投入人工智能相关能力建设与应用落地，旨在为用户带来更好的产品使用体验。,2023-6-21
东方财富,[300059],东方财富公告成立广州科慧能源有限公司，请添加光伏储能板块。,投资者：您的建议已转达相关部门。您可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作向我们提供建议。,2023-6-21
东方财富,[300059],现在东方财富的股东人数多少？,我们会在定期报告中披露公司季度末、半年度末以及年度末的股东人数。,2023-6-21
东方财富,[300059],东方财富互动平台回复：和泰机电涉及工业母机，请加入相关板块。,投资者：您的建议已转达相关部门。您可以通过APP-个股-盘口-参与维护个股板块，或通过APP-行情-板块-成分股页面操作向我们提供建议。,2023-6-21
东方财富,[300059],东方财富最近一个月来股价持续下跌，是什么原因导致的，是否与一季度业绩下滑有关？另外，公司是否有智能AI项目？据悉，公司已将智能AI项目应用到自家的东方财富相关平台，请问该项目在平台中的占比是多少？公司未来如何稳定股价？,投资者：二级市场股价受多种因素综合影响。公司围绕整体战略目标，坚持以用户需求为中心，致力于为用户创造更多价值，将不断增强核心业务能力，并推进和完善互联网财富管理生态圈建设，持续优化用户体验，提升整体服务能力和水平。,2023-6-13
东方财富,[300059],东方财富是否有好的项目和概念希望及时公布？东方财富是否涉及chat GPT概念？东方财富的GDR发行到哪个环节了？通常四个月即可获批，希望抓紧时间。,GDR发行上市事项尚需中国证监会、瑞士相关证券监管部门等境内外主管部门的批准。如有需要披露的信息，公司将及时履行信息披露义务。,2023-6-13
